,time,open,close,high,low,volume
1672,10 18:59,0.7466,0.74666,0.74666,0.7466,0.08
1673,10 19:00,0.74661,0.74661,0.74661,0.74661,0.01
1674,10 19:01,0.74657,0.74662,0.74663,0.74657,0.03
1675,10 19:03,0.74658,0.7466,0.7466,0.74654,0.04
1676,10 19:04,0.74656,0.74659,0.74659,0.74656,0.02
1677,10 19:05,0.74653,0.7465,0.74653,0.74648,0.04
1678,10 19:06,0.7465,0.74662,0.74662,0.7465,0.04
1679,10 19:08,0.74659,0.74653,0.74659,0.74653,0.02
1680,10 19:09,0.74657,0.74656,0.74662,0.74656,0.04
1681,10 19:10,0.74658,0.74665,0.74665,0.74658,0.05
1682,10 19:11,0.7466,0.74667,0.74667,0.7466,0.05
1683,10 19:12,0.7467,0.7467,0.7467,0.7467,0.01
1684,10 19:13,0.74665,0.7466,0.74665,0.7466,0.02
1685,10 19:16,0.74661,0.7466,0.74665,0.7466,0.03
1686,10 19:17,0.74661,0.74669,0.74669,0.74661,0.03
1687,10 19:18,0.74664,0.74664,0.74664,0.74664,0.01
1688,10 19:19,0.74666,0.74669,0.74669,0.74666,0.04
1689,10 19:21,0.74662,0.74658,0.74664,0.74658,0.03
1690,10 19:22,0.7466,0.7466,0.7466,0.7466,0.01
1691,10 19:23,0.74661,0.74668,0.74668,0.74661,0.03
1692,10 19:24,0.74663,0.74665,0.74665,0.74663,0.03
1693,10 19:25,0.74658,0.74665,0.74665,0.74658,0.06
1694,10 19:27,0.74668,0.74668,0.74668,0.74668,0.01
1695,10 19:30,0.74672,0.74676,0.74676,0.74672,0.02
1696,10 19:31,0.74672,0.74669,0.74672,0.74669,0.02
1697,10 19:33,0.74666,0.74666,0.74666,0.74666,0.01
1698,10 19:34,0.74672,0.74672,0.74672,0.74672,0.01
1699,10 19:35,0.74671,0.74671,0.74671,0.74671,0.01
1700,10 19:36,0.74667,0.7467,0.7467,0.74663,0.04
1701,10 19:37,0.74669,0.74669,0.74669,0.74669,0.01
1702,10 19:40,0.74676,0.7467,0.74682,0.7467,0.16
1703,10 19:41,0.74676,0.74675,0.74676,0.74675,0.03
1704,10 19:42,0.74678,0.74678,0.74678,0.74678,0.01
1705,10 19:43,0.74673,0.74674,0.74677,0.74671,0.04
1706,10 19:44,0.7468,0.74691,0.74699,0.74676,0.16
1707,10 19:45,0.74688,0.74692,0.74692,0.7468,0.11
1708,10 19:50,0.74692,0.7469,0.74692,0.7469,0.02
1709,10 19:52,0.74696,0.74696,0.74696,0.74696,0.01
1710,10 19:53,0.747,0.747,0.747,0.747,0.01
1711,10 19:55,0.74706,0.747,0.74712,0.747,0.06
1712,10 19:57,0.74696,0.74696,0.74696,0.74696,0.01
1713,10 20:00,0.74693,0.74696,0.74696,0.7469,0.03
1714,10 20:03,0.74702,0.74698,0.74709,0.74698,0.07
1715,10 20:06,0.74704,0.74702,0.74704,0.74702,0.05
1716,10 20:07,0.74702,0.74702,0.74702,0.74702,0.01
1717,10 20:08,0.747,0.74701,0.74703,0.74696,0.06
1718,10 20:09,0.747,0.747,0.747,0.747,0.01
1719,10 20:14,0.74706,0.74706,0.74706,0.74706,0.01
1720,10 20:15,0.74705,0.74705,0.74705,0.74705,0.01
1721,10 20:16,0.74704,0.74704,0.74704,0.74704,0.01
1722,10 20:20,0.74704,0.74699,0.74704,0.74699,0.03
1723,10 20:23,0.74702,0.74699,0.74702,0.74699,0.02
1724,10 20:24,0.74706,0.74706,0.74706,0.74706,0.01
1725,10 20:25,0.74712,0.74711,0.74712,0.74711,0.03
1726,10 20:26,0.7471,0.7471,0.7471,0.7471,0.01
1727,10 20:27,0.7471,0.7471,0.7471,0.7471,0.01
1728,10 20:29,0.74716,0.74708,0.74716,0.74708,0.03
1729,10 20:32,0.74714,0.74714,0.74714,0.74714,0.01
1730,10 20:33,0.7472,0.7472,0.7472,0.7472,0.01
1731,10 20:37,0.74726,0.74726,0.74726,0.74726,0.02
1732,10 20:38,0.7472,0.74723,0.74723,0.7472,0.02
1733,10 20:39,0.7473,0.74718,0.7473,0.74718,0.05
1734,10 20:40,0.74724,0.74724,0.74724,0.74724,0.01
1735,10 20:41,0.74721,0.7473,0.7473,0.74721,0.04
1736,10 20:42,0.74724,0.74719,0.74724,0.74719,0.02
1737,10 20:44,0.74716,0.74724,0.74724,0.74712,0.04
1738,10 20:45,0.74732,0.74732,0.74732,0.74732,0.02
1739,10 20:46,0.74731,0.74722,0.74731,0.74722,0.06
1740,10 20:47,0.74718,0.74721,0.74721,0.74718,0.02
1741,10 20:48,0.74725,0.74725,0.74725,0.74725,0.01
1742,10 20:51,0.74718,0.74699,0.74718,0.74699,0.04
1743,10 20:52,0.74698,0.74695,0.74716,0.74693,0.49
1744,10 20:53,0.74694,0.74627,0.74704,0.74627,1.21
1745,10 20:54,0.74624,0.74596,0.74624,0.74588,0.71
1746,10 20:55,0.74596,0.74588,0.7461,0.74584,0.54
1747,10 20:56,0.74594,0.74635,0.74648,0.74594,0.55
1748,10 20:57,0.74634,0.74604,0.74638,0.74599,0.56
1749,10 20:58,0.746,0.746,0.74604,0.74595,0.23
1750,10 20:59,0.74592,0.74596,0.74606,0.74576,0.71
1751,10 21:01,0.74532,0.74552,0.74568,0.74495,0.24
1752,10 21:02,0.74552,0.74424,0.74552,0.74369,1.03
1753,10 21:03,0.74446,0.744,0.74446,0.74389,0.14
1754,10 21:04,0.744,0.744,0.7444,0.744,0.33
1755,10 21:05,0.74412,0.74406,0.74413,0.74376,0.3
1756,10 21:06,0.74416,0.74417,0.7442,0.74396,0.29
1757,10 21:07,0.74426,0.74445,0.7447,0.7442,0.52
1758,10 21:08,0.74464,0.74454,0.74474,0.7444,0.37
1759,10 21:09,0.74474,0.74484,0.74484,0.74454,0.2
1760,10 21:10,0.7447,0.74431,0.74493,0.74431,0.09
1761,10 21:11,0.74438,0.7438,0.74452,0.74376,0.41
1762,10 21:12,0.7438,0.7438,0.7439,0.7436,0.29
1763,10 21:13,0.74379,0.74378,0.74379,0.74378,0.02
1764,10 21:14,0.7439,0.74394,0.74395,0.74368,0.27
1765,10 21:15,0.74394,0.74432,0.74444,0.74394,0.29
1766,10 21:16,0.7444,0.74408,0.74468,0.74408,0.63
1767,10 21:18,0.74428,0.74379,0.74431,0.74379,0.74
1768,10 21:19,0.74382,0.74416,0.74416,0.74374,0.5
1769,10 21:20,0.74421,0.7438,0.7444,0.7438,0.29
1770,10 21:21,0.7439,0.74422,0.74424,0.7438,0.33
1771,10 21:22,0.74424,0.74409,0.74424,0.74378,0.35
1772,10 21:23,0.74408,0.74411,0.74412,0.74376,0.58
1773,10 21:24,0.7441,0.7443,0.74436,0.7441,0.42
1774,10 21:25,0.7443,0.74432,0.74434,0.7443,0.21
1775,10 21:26,0.74433,0.74434,0.74434,0.74432,0.13
1776,10 21:27,0.74434,0.74392,0.74436,0.74392,0.18
1777,10 21:28,0.74387,0.74383,0.74387,0.74383,0.02
1778,10 21:29,0.74394,0.74376,0.74401,0.74376,0.16
1779,10 21:30,0.74388,0.74424,0.74436,0.74388,0.63
1780,10 21:31,0.74419,0.74406,0.74419,0.74406,0.04
1781,10 21:32,0.74416,0.74402,0.7443,0.74402,0.45
1782,10 21:33,0.74402,0.74392,0.74402,0.74373,0.83
1783,10 21:34,0.74382,0.74388,0.74388,0.74382,0.02
1784,10 21:36,0.74398,0.74398,0.74404,0.74398,0.12
1785,10 21:37,0.744,0.744,0.744,0.744,0.02
1786,10 21:38,0.74401,0.74405,0.74405,0.74401,0.06
1787,10 21:39,0.744,0.74384,0.744,0.74376,0.29
1788,10 21:40,0.74384,0.7434,0.74384,0.7434,0.24
1789,10 21:41,0.74332,0.7432,0.74344,0.74314,1.07
1790,10 21:42,0.74321,0.7434,0.74348,0.7432,0.51
1791,10 21:43,0.7434,0.74324,0.7434,0.74324,0.07
1792,10 21:44,0.7432,0.74316,0.7432,0.74308,0.15
1793,10 21:45,0.74317,0.74298,0.74317,0.74294,0.25
1794,10 21:46,0.74298,0.7432,0.74321,0.74298,0.21
1795,10 21:47,0.74322,0.74324,0.74338,0.74316,0.24
1796,10 21:48,0.74325,0.7431,0.74325,0.74308,0.25
1797,10 21:49,0.74304,0.74314,0.74314,0.74298,0.1
1798,10 21:50,0.74322,0.74322,0.74322,0.74322,0.02
1799,10 21:51,0.7433,0.7434,0.7434,0.7433,0.05
1800,10 21:52,0.74348,0.74344,0.74348,0.74344,0.03
1801,10 21:53,0.7435,0.74361,0.74361,0.74348,0.14
1802,10 21:54,0.7437,0.74366,0.7437,0.74366,0.16
1803,10 21:55,0.74366,0.74366,0.74368,0.74366,0.05
1804,10 21:56,0.74366,0.74356,0.74366,0.74354,0.13
1805,10 21:57,0.74356,0.74356,0.74356,0.74356,0.02
1806,10 21:58,0.74356,0.74354,0.74356,0.74354,0.03
1807,10 21:59,0.74356,0.7436,0.7436,0.74352,0.12
1808,10 22:00,0.7436,0.74326,0.74362,0.74326,0.42
1809,10 22:01,0.74327,0.74327,0.7433,0.74314,0.47
1810,10 22:02,0.74328,0.7432,0.74328,0.74314,0.35
1811,10 22:03,0.74324,0.74338,0.74346,0.74324,0.21
1812,10 22:04,0.74345,0.7436,0.74362,0.74338,0.41
1813,10 22:05,0.7436,0.74366,0.74377,0.74356,0.17
1814,10 22:06,0.74359,0.74366,0.74368,0.74346,0.65
1815,10 22:07,0.74366,0.7435,0.74368,0.74344,0.21
1816,10 22:08,0.7435,0.74356,0.7436,0.74348,0.69
1817,10 22:09,0.74356,0.74348,0.74359,0.7434,0.24
1818,10 22:10,0.74356,0.74348,0.74356,0.74341,0.2
1819,10 22:11,0.74348,0.7434,0.74356,0.74336,0.15
1820,10 22:12,0.74334,0.74334,0.74334,0.74332,0.05
1821,10 22:13,0.74334,0.74344,0.74352,0.74334,0.31
1822,10 22:14,0.74344,0.74336,0.74344,0.7433,0.08
1823,10 22:15,0.74344,0.74328,0.74344,0.74328,0.11
1824,10 22:16,0.74325,0.74349,0.74358,0.74325,0.19
1825,10 22:17,0.74356,0.74342,0.74364,0.74339,0.39
1826,10 22:18,0.74341,0.74337,0.74343,0.74336,0.09
1827,10 22:19,0.74334,0.74326,0.74334,0.74326,0.03
1828,10 22:20,0.74323,0.74304,0.7433,0.743,0.22
1829,10 22:21,0.74299,0.74256,0.743,0.74244,0.6
1830,10 22:22,0.74256,0.74274,0.7428,0.74256,0.18
1831,10 22:23,0.74276,0.7427,0.74277,0.7427,0.03
1832,10 22:24,0.74273,0.74268,0.74275,0.74268,0.04
1833,10 22:25,0.74268,0.74272,0.74276,0.74268,0.11
1834,10 22:26,0.74278,0.74306,0.74306,0.74278,0.08
1835,10 22:27,0.74312,0.74312,0.74312,0.74312,0.02
1836,10 22:28,0.74316,0.74316,0.74316,0.74309,0.08
1837,10 22:29,0.74311,0.74294,0.74312,0.74286,0.22
1838,10 22:30,0.74293,0.74258,0.74293,0.74258,0.3
1839,10 22:31,0.74258,0.74256,0.7426,0.74248,0.13
1840,10 22:32,0.7426,0.74261,0.74266,0.74258,0.1
1841,10 22:33,0.74254,0.74255,0.74268,0.74248,0.27
1842,10 22:34,0.74262,0.74258,0.74262,0.74248,0.19
1843,10 22:35,0.74252,0.74237,0.74252,0.74234,0.23
1844,10 22:36,0.7423,0.74238,0.74245,0.74218,0.3
1845,10 22:37,0.74232,0.74244,0.74244,0.74224,0.36
1846,10 22:38,0.74245,0.74266,0.74276,0.74245,0.23
1847,10 22:39,0.7426,0.74258,0.7426,0.74246,0.11
1848,10 22:40,0.74262,0.74271,0.74282,0.74262,0.13
1849,10 22:41,0.74267,0.7426,0.74267,0.7426,0.03
1850,10 22:42,0.74256,0.74245,0.74256,0.74245,0.04
1851,10 22:43,0.74242,0.74202,0.74242,0.74199,0.2
1852,10 22:44,0.74202,0.74218,0.74219,0.74202,0.1
1853,10 22:45,0.74214,0.74185,0.74214,0.74134,0.6
1854,10 22:46,0.74192,0.74264,0.74264,0.74192,0.42
1855,10 22:47,0.74258,0.74262,0.74282,0.74232,0.48
1856,10 22:48,0.74256,0.74254,0.74273,0.74248,0.64
1857,10 22:49,0.74253,0.74243,0.74266,0.74239,0.38
1858,10 22:50,0.7424,0.74232,0.7424,0.74217,0.31
1859,10 22:51,0.74238,0.7424,0.7424,0.7423,0.07
1860,10 22:52,0.74233,0.74278,0.74304,0.74232,0.36
1861,10 22:53,0.7427,0.74264,0.7427,0.74256,0.17
1862,10 22:54,0.74267,0.74264,0.74268,0.7426,0.11
1863,10 22:55,0.74257,0.74258,0.74264,0.7425,0.25
1864,10 22:56,0.74251,0.74241,0.74254,0.7424,0.11
1865,10 22:57,0.74234,0.74228,0.74234,0.74228,0.02
1866,10 22:58,0.74229,0.7426,0.74269,0.74228,0.26
1867,10 22:59,0.7426,0.74264,0.74264,0.74257,0.1
1868,10 23:00,0.74263,0.74278,0.74301,0.74261,0.29
1869,10 23:01,0.74272,0.74292,0.74292,0.74272,0.35
1870,10 23:02,0.74288,0.74277,0.74288,0.74269,0.14
1871,10 23:03,0.74282,0.74304,0.7431,0.74282,0.16
1872,10 23:04,0.74302,0.74268,0.74302,0.74268,0.36
1873,10 23:05,0.74275,0.74288,0.74288,0.74275,0.1
1874,10 23:06,0.74292,0.74294,0.74296,0.74276,0.21
1875,10 23:07,0.74294,0.74298,0.74313,0.7429,0.18
1876,10 23:08,0.74302,0.74303,0.74308,0.74294,0.19
1877,10 23:09,0.7431,0.74312,0.74322,0.7431,0.19
1878,10 23:10,0.74306,0.74298,0.74306,0.74298,0.11
1879,10 23:11,0.743,0.74268,0.743,0.74266,0.21
1880,10 23:12,0.74269,0.74272,0.74278,0.74264,0.19
1881,10 23:13,0.74272,0.74268,0.74272,0.74268,0.05
1882,10 23:14,0.74264,0.74264,0.74264,0.74256,0.15
1883,10 23:15,0.74268,0.74268,0.74279,0.74266,0.12
1884,10 23:16,0.74264,0.74274,0.74286,0.74264,0.1
1885,10 23:17,0.74275,0.74277,0.74277,0.7427,0.12
1886,10 23:18,0.7427,0.7425,0.74272,0.7425,0.09
1887,10 23:19,0.74245,0.74225,0.74245,0.74221,0.35
1888,10 23:20,0.74218,0.74224,0.74224,0.74186,0.29
1889,10 23:21,0.74223,0.74218,0.74223,0.74216,0.17
1890,10 23:22,0.7421,0.74204,0.74212,0.742,0.09
1891,10 23:23,0.74198,0.74198,0.74198,0.74183,0.46
1892,10 23:24,0.74191,0.74202,0.74212,0.74186,0.35
1893,10 23:25,0.74209,0.7422,0.74226,0.74209,0.21
1894,10 23:26,0.74226,0.74226,0.74236,0.74226,0.14
1895,10 23:27,0.74224,0.74209,0.74224,0.74209,0.14
1896,10 23:28,0.74205,0.74177,0.74205,0.74172,0.27
1897,10 23:29,0.74184,0.74202,0.74208,0.74184,0.12
1898,10 23:30,0.74204,0.74204,0.74216,0.74198,0.22
1899,10 23:31,0.74204,0.74184,0.74204,0.74184,0.23
1900,10 23:32,0.7419,0.74165,0.74194,0.74165,0.13
1901,10 23:33,0.7417,0.74188,0.74188,0.74166,0.1
1902,10 23:34,0.74186,0.74185,0.74198,0.74179,0.14
1903,10 23:35,0.74182,0.742,0.74206,0.74182,0.12
1904,10 23:36,0.742,0.74214,0.74214,0.74196,0.08
1905,10 23:37,0.7421,0.74202,0.7421,0.74196,0.13
1906,10 23:38,0.74208,0.74202,0.74214,0.74202,0.06
1907,10 23:39,0.74198,0.74201,0.74201,0.74188,0.08
1908,10 23:40,0.74196,0.74181,0.74198,0.74181,0.08
1909,10 23:41,0.74178,0.74168,0.74178,0.74164,0.07
1910,10 23:42,0.74162,0.7417,0.74174,0.74162,0.08
1911,10 23:43,0.74173,0.74172,0.74186,0.74172,0.09
1912,10 23:44,0.74179,0.74174,0.74179,0.74172,0.19
1913,10 23:45,0.7418,0.7416,0.74182,0.7416,0.24
1914,10 23:46,0.74156,0.74158,0.74164,0.74152,0.09
1915,10 23:47,0.74162,0.74159,0.74162,0.74155,0.05
1916,10 23:48,0.74166,0.74162,0.74166,0.74154,0.13
1917,10 23:49,0.7416,0.74142,0.7416,0.74142,0.17
1918,10 23:50,0.74148,0.74155,0.74159,0.74148,0.1
1919,10 23:51,0.74154,0.74149,0.74154,0.74149,0.04
1920,10 23:52,0.74144,0.74135,0.74144,0.74135,0.03
1921,10 23:53,0.74141,0.74138,0.74152,0.74132,0.15
1922,10 23:54,0.74134,0.7414,0.74144,0.74128,0.11
1923,10 23:55,0.74132,0.7414,0.7414,0.74132,0.09
1924,10 23:56,0.74139,0.74136,0.74139,0.74132,0.04
1925,10 23:57,0.74142,0.74138,0.74142,0.74138,0.02
1926,10 23:58,0.74142,0.74144,0.7415,0.74142,0.04
1927,10 23:59,0.74146,0.74155,0.74162,0.74146,0.16
1928,11 00:00,0.74155,0.74168,0.7418,0.74155,0.12
1929,11 00:01,0.7417,0.74168,0.74174,0.74163,0.1
1930,11 00:02,0.74166,0.74162,0.74166,0.74162,0.02
1931,11 00:03,0.74158,0.74178,0.74178,0.74158,0.07
1932,11 00:04,0.74184,0.74204,0.74206,0.74184,0.08
1933,11 00:05,0.74204,0.74204,0.74222,0.74199,0.17
1934,11 00:06,0.74201,0.74194,0.74206,0.7419,0.14
1935,11 00:07,0.74199,0.74206,0.74221,0.74199,0.13
1936,11 00:08,0.74212,0.74211,0.74213,0.74206,0.07
1937,11 00:09,0.74218,0.74217,0.74234,0.74217,0.1
1938,11 00:10,0.74213,0.74222,0.74222,0.7421,0.07
1939,11 00:11,0.74228,0.7424,0.74248,0.74228,0.2
1940,11 00:12,0.74244,0.7422,0.74244,0.7422,0.05
1941,11 00:13,0.74226,0.74238,0.74253,0.74226,0.17
1942,11 00:14,0.74234,0.74218,0.74238,0.74212,0.14
1943,11 00:15,0.74223,0.74236,0.74236,0.74217,0.1
1944,11 00:16,0.74232,0.74232,0.74232,0.74221,0.06
1945,11 00:17,0.74228,0.74242,0.74254,0.74225,0.15
1946,11 00:18,0.74238,0.74231,0.74238,0.74231,0.03
1947,11 00:19,0.74227,0.74226,0.7423,0.74224,0.04
1948,11 00:20,0.7423,0.7422,0.74238,0.74212,0.13
1949,11 00:21,0.74214,0.7419,0.74214,0.7419,0.17
1950,11 00:22,0.74192,0.74179,0.74195,0.74179,0.09
1951,11 00:23,0.7418,0.74186,0.74198,0.7418,0.11
1952,11 00:24,0.74186,0.74198,0.74198,0.74186,0.11
1953,11 00:25,0.74202,0.74201,0.74204,0.74196,0.08
1954,11 00:26,0.74194,0.74199,0.742,0.74194,0.1
1955,11 00:27,0.74202,0.74203,0.74209,0.74196,0.09
1956,11 00:28,0.74209,0.74209,0.74209,0.74209,0.01
1957,11 00:29,0.74214,0.74202,0.74222,0.74202,0.08
1958,11 00:30,0.74208,0.74224,0.74244,0.74207,0.37
1959,11 00:31,0.7423,0.74234,0.74234,0.74216,0.21
1960,11 00:32,0.74234,0.74222,0.74246,0.74216,0.41
1961,11 00:33,0.74222,0.74212,0.74222,0.74212,0.19
1962,11 00:34,0.74206,0.74213,0.74218,0.74204,0.19
1963,11 00:35,0.74216,0.74218,0.7422,0.74215,0.04
1964,11 00:36,0.74212,0.74222,0.74223,0.74212,0.04
1965,11 00:37,0.74221,0.74224,0.74224,0.74218,0.04
1966,11 00:38,0.74223,0.74224,0.74228,0.74223,0.04
1967,11 00:39,0.74224,0.74242,0.74242,0.74224,0.04
1968,11 00:40,0.74247,0.74231,0.74247,0.74226,0.17
1969,11 00:41,0.74234,0.74236,0.74245,0.74234,0.1
1970,11 00:42,0.74239,0.74222,0.7424,0.74222,0.07
1971,11 00:43,0.74216,0.74221,0.74223,0.7421,0.08
1972,11 00:44,0.74215,0.74216,0.74216,0.7421,0.05
1973,11 00:45,0.74219,0.74214,0.7422,0.74214,0.04
1974,11 00:46,0.7421,0.74213,0.74218,0.7421,0.09
1975,11 00:47,0.7421,0.742,0.74213,0.742,0.06
1976,11 00:48,0.74194,0.7419,0.74194,0.74188,0.03
1977,11 00:49,0.74191,0.74191,0.74208,0.7419,0.1
1978,11 00:50,0.74194,0.74202,0.74213,0.74194,0.12
1979,11 00:51,0.74196,0.74203,0.74203,0.74196,0.03
1980,11 00:52,0.74196,0.74205,0.74205,0.74196,0.04
1981,11 00:53,0.74199,0.7419,0.74202,0.7419,0.16
1982,11 00:54,0.74184,0.74186,0.74206,0.74182,0.22
1983,11 00:55,0.74186,0.7418,0.74195,0.7418,0.18
1984,11 00:56,0.74174,0.74151,0.74174,0.74151,0.16
1985,11 00:57,0.74148,0.74139,0.74152,0.74134,0.15
1986,11 00:58,0.74133,0.74138,0.7414,0.74131,0.12
1987,11 00:59,0.74143,0.74138,0.74143,0.74132,0.19
1988,11 01:00,0.74138,0.7413,0.74139,0.74124,0.16
1989,11 01:01,0.74129,0.74126,0.74132,0.74124,0.16
1990,11 01:02,0.74122,0.74126,0.74128,0.7412,0.16
1991,11 01:03,0.7413,0.74137,0.74137,0.74122,0.23
1992,11 01:04,0.74134,0.74126,0.74134,0.74122,0.14
1993,11 01:05,0.74128,0.74114,0.7413,0.74108,0.18
1994,11 01:06,0.74117,0.74114,0.74121,0.74108,0.17
1995,11 01:07,0.74119,0.7411,0.74119,0.741,0.18
1996,11 01:08,0.74106,0.74126,0.74134,0.74106,0.08
1997,11 01:09,0.74124,0.74118,0.74136,0.74116,0.15
1998,11 01:10,0.74112,0.74146,0.74146,0.74112,0.16
1999,11 01:11,0.7414,0.74142,0.74155,0.7414,0.09
2000,11 01:12,0.74138,0.74142,0.74154,0.74135,0.12
2001,11 01:13,0.74138,0.74123,0.74146,0.74123,0.2
2002,11 01:14,0.7412,0.74094,0.74123,0.74087,0.24
2003,11 01:15,0.741,0.74095,0.74104,0.74073,0.44
2004,11 01:16,0.74091,0.74114,0.74133,0.7408,0.38
2005,11 01:17,0.7412,0.74102,0.74125,0.74084,0.27
2006,11 01:18,0.74098,0.74094,0.74121,0.74094,0.26
2007,11 01:19,0.741,0.741,0.74102,0.7409,0.25
2008,11 01:20,0.741,0.74082,0.74102,0.74081,0.26
2009,11 01:21,0.74079,0.74081,0.74081,0.74076,0.03
2010,11 01:22,0.74088,0.7409,0.74108,0.74086,0.12
2011,11 01:23,0.74096,0.74102,0.74102,0.7408,0.1
2012,11 01:24,0.74108,0.74092,0.74108,0.74085,0.12
2013,11 01:25,0.74086,0.74104,0.74104,0.74086,0.09
2014,11 01:26,0.7411,0.74109,0.74116,0.74102,0.1
2015,11 01:27,0.74114,0.74126,0.7413,0.74114,0.08
2016,11 01:28,0.74132,0.74154,0.74164,0.74132,0.18
2017,11 01:29,0.74159,0.74142,0.74166,0.74142,0.13
2018,11 01:30,0.74141,0.74185,0.74186,0.74141,0.38
2019,11 01:31,0.74189,0.74196,0.74206,0.74182,0.13
2020,11 01:32,0.74193,0.74188,0.74193,0.7417,0.23
2021,11 01:33,0.74194,0.74206,0.74215,0.74194,0.12
2022,11 01:34,0.742,0.74152,0.742,0.74152,0.23
2023,11 01:35,0.74155,0.74144,0.74166,0.74136,0.25
2024,11 01:36,0.74149,0.7418,0.74181,0.74149,0.15
2025,11 01:37,0.74177,0.74186,0.74188,0.74162,0.21
2026,11 01:38,0.74182,0.74203,0.74204,0.74182,0.12
2027,11 01:39,0.74206,0.742,0.74206,0.74173,0.19
2028,11 01:40,0.74194,0.74208,0.74208,0.74188,0.18
2029,11 01:41,0.74204,0.74182,0.74204,0.74182,0.22
2030,11 01:42,0.74178,0.74158,0.74178,0.74148,0.2
2031,11 01:43,0.74164,0.74176,0.7418,0.74164,0.09
2032,11 01:44,0.7418,0.74182,0.74188,0.7418,0.08
2033,11 01:45,0.74177,0.74159,0.74177,0.74159,0.25
2034,11 01:46,0.74163,0.74184,0.74184,0.74163,0.2
2035,11 01:47,0.74188,0.74176,0.74188,0.74176,0.14
2036,11 01:48,0.74176,0.74174,0.74176,0.74174,0.02
2037,11 01:49,0.74174,0.74168,0.74176,0.74164,0.18
2038,11 01:50,0.7417,0.74176,0.74178,0.7417,0.08
2039,11 01:51,0.74177,0.74198,0.74199,0.74174,0.14
2040,11 01:52,0.74198,0.7416,0.74198,0.7416,0.2
2041,11 01:53,0.74166,0.74164,0.7417,0.74162,0.09
2042,11 01:54,0.74162,0.74162,0.74162,0.74162,0.01
2043,11 01:55,0.74168,0.74192,0.74194,0.74168,0.17
2044,11 01:56,0.74198,0.74206,0.74216,0.74196,0.27
2045,11 01:57,0.74206,0.74244,0.7425,0.74206,0.32
2046,11 01:58,0.74242,0.74238,0.74244,0.74228,0.2
2047,11 01:59,0.74237,0.74248,0.74248,0.74237,0.03
